data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8015394,466,MLI4296,4296,"17 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Dan Na Ambassagou",,4,24,"Western Africa",Mali,Mopti,Bankass,"Kani Bozon",Dogo-Do,14.1323,-3.6921,2,"Twitter; Facebook; Le Pays Dogon; Koro Kibaru","New media-Subnational","On 17 September 2020, suspected JNIM militants simultaneously attacked the Dogon villages of Dogo-Do, Dogo Guillado, Dogo Leye (Bankass, Mopti). Dana Ambassagou militiamen responded to the attack. One person was killed and the militants seized livestock.",1,1622068044,MLI
8386899,466,MLI4297,4297,"17 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2020-2021) Gendarmerie",,1,12,"Western Africa",Mali,Sikasso,Sikasso,Kignan,Kignan,11.8481,-6.014,1,"Mali Jet; Mali Time; Whatsapp","New media-National","On 17 September 2020, suspected JNIM militants attacked a gendarmerie station in Kignan (Kolondieba, Sikasso). No casualties reported. The militants ransacked and burned the facility.",0,1626735454,MLI
8015399,466,MLI4294,4294,"16 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Dan Na Ambassagou",,4,24,"Western Africa",Mali,Mopti,Bandiagara,Timiri,Nyagambo,13.9605,-3.9454,1,"Le Pays Dogon",Subnational,"On 16 September 2020, suspected JNIM militants attacked the village of Niangabo [Nyagambo] (Bandiagara, Mopti). Dan Na Ambassagou militiamen repelled the attack. No casualties reported.",0,1622068044,MLI
8358258,466,MLI4295,4295,"16 September 2020",2020,1,Battles,"Armed clash","Military Forces of Mali (2020-2021)",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa",Mali,Segou,Niono,Nampalari,Toladje,15.2218,-5.3833,1,"AMAP; FAMAMali; Reelle Afrique","New media-National","On 16 September 2020, the Malian army conducted an operation and killed 5 presumed JNIM militants, and seized weapons and motorbikes in Toladje (Niono, Segou).",5,1624927676,MLI
8015418,466,MLI4290,4290,"15 September 2020",2020,2,Battles,"Armed clash","Islamic State (West Africa) - Greater Sahara Faction",,2,"JNIM: Group for Support of Islam and Muslims",,2,22,"Western Africa",Mali,Mopti,Mopti,Kounari,Manako,14.652,-4.069,2,"Al Nabaa; Undisclosed Source","Local partner-Other","Around 15 September 2020 (between 15 - 16 September), ISGS militants destroyed a JNIM base in the commune of Kounari, coded as Manako (Mopti, Mopti). JNIM responded by detaining ISGS militants. No casualties reported. ISGS claimed responsibility and said it burned three vehicles in the attack.",0,1622068044,MLI
8015484,466,MLI4286,4286,"13 September 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Tombouctou,Goundam,Tonka,Mekoreye,16.2794,-3.7209,1,"Undisclosed Source","Local partner-Other","On 13 September 2020, unknown gunmen opened fire against a civilian vehicle in Mekoreye (Goundam, Tombouctou). The driver was shot and wounded.",0,1622068044,MLI
8015496,466,MLI4284,4284,"12 September 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) - Greater Sahara Faction",,2,"Military Forces of France (2017-)",,8,28,"Western Africa",Mali,Menaka,Menaka,Menaka,Eranga,15.6972,1.6309,2,"Armee Francaise; AMAP",National-International,"On 12 September 2020, presumed ISGS militants exchanged gunfire with French Operation Barkhane forces in the valley of Eranga (Menaka, Menaka). No casualties reported. The militants withdrew from the area and French soldiers recovered motorbikes and assorted military equipments.",0,1622068044,MLI
8015501,466,MLI4285,4285,"12 September 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"JNIM: Group for Support of Islam and Muslims",,2,23,"Western Africa",Mali,Mopti,Mopti,Konna,Konna,14.9441,-3.8904,2,"Undisclosed Source","Local partner-Other","On 12 September 2020, unknown gunmen shot and killed a suspected JNIM militant known for expertise in planting IEDs, 90km west of Douentza, coded at approximate location as Kona (Mopti, Mopti).",1,1622068044,MLI
9364702,466,MLI4462,4462,"12 September 2020",2020,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Arab Ethnic Group (Mali); Labour Group (Mali); Islamic State (West Africa) - Greater Sahara Faction",7,27,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,"Tin Tabakat",15.0936,-0.7274,1,"Undisclosed Source","Local partner-Other","On 12 September 2020, JNIM militants abducted and killed a fuel vendor from the Arab community in Tin Tabakat (Gourma-Rharous, Tombouctou). The victim was accused of collaborating with ISGS militants.",1,1655827948,MLI
8015517,466,MLI4283,4283,"11 September 2020",2020,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Labour Group (Mali)",7,27,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Songobia,14.1473,-3.7773,2,Whatsapp,"New media","On 11 September 2020, suspected JNIM militants opened fire against a transport vehicle between Songobia and Parou (Bandiagara, Mopti). The vehicle carried supplies for a telecommunications station. One of the occupants was wounded.",0,1622068044,MLI
8015523,466,MLI4275,4275,"11 September 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Health Workers (Mali)",7,27,"Western Africa",Mali,Sikasso,Yorosso,Boura,Boura,12.4117,-4.5393,2,"Twitter; Xinhua; Reuters; aBamako; Essor; Maliweb; AMAP; AFP","New media-National","On 11 September 2020, an ambulance struck an IED between Boura and Yorosso (Yorosso, Sikasso). Six passengers including women (one pregnant woman) and a child were killed in the explosion and the driver was severely wounded. The device was likely planted by JNIM militants. The explosion is the first historical IED attack recorded in the Sikasso Region.",6,1622068044,MLI
8015542,466,MLI4273,4273,"10 September 2020",2020,1,Battles,"Armed clash","Military Forces of France (2017-)",,8,"Ansaroul Islam","JNIM: Group for Support of Islam and Muslims",2,28,"Western Africa",Mali,Mopti,Douentza,Mondoro,Foulsere,14.6097,-1.5256,2,"Reelle Afrique","New media","On 10 September 2020, French Operation Barkhane forces conducted an air-ground operation in the area of Foulsere (Douentza, Mopti). 10 Ansaroul Islam (JNIM) militants were reportedly killed, 4 arrested, motorbikes destroyed, and arms and ammunition seized.",10,1622068044,MLI
8015548,466,MLI4272,4272,"10 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Forest Guards (Mali)",,3,23,"Western Africa",Mali,Sikasso,Yorosso,Boura,Boura,12.4117,-4.5393,2,"Whatsapp; Essor; Maliweb; AMAP; Xinhua","New media-National","On 10 September 2020, presumed JNIM militants ambushed and exchanged gunfire with two forest guards near Boura (Yorosso, Sikasso). The forest guards were abducted and executed by the militants.",2,1622068044,MLI
9495838,466,MLI4287,4287,"10 September 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) - Greater Sahara Faction",,2,"GATIA: Imghad Tuareg and Allies Self-Defense Group",,3,23,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,Anderamboukane,15.422,3.0224,1,"Undisclosed Source; Whatsapp","Local partner-Other","On 10 September 2020, presumed ISGS militants abducted and executed a GATIA militiaman in Anderamboukane (Menaka, Menaka).",1,1664217575,MLI
8015560,466,MLI4269,4269,"09 September 2020",2020,2,"Explosions/Remote violence","Air/drone strike","Military Forces of France (2017-)",,8,"Islamic State (West Africa) - Greater Sahara Faction",,2,28,"Western Africa",Mali,Menaka,Menaka,Menaka,Tidimbawen,15.3859,1.4505,2,"Undisclosed Source; Whatsapp","Local partner-Other","Around 9 September 2020 (between 9 - 10 September), French Operation Barkhane forces reportedly conducted airstrikes against ISGS militants in the area of Tidimbawen (Menaka, Menaka). Eventual casualties are unknown.",0,1622068044,MLI
8015563,466,MLI4266,4266,"09 September 2020",2020,1,"Violence against civilians",Attack,"Dan Na Ambassagou",,4,"Civilians (Mali)","Dogon Ethnic Group (Mali); Farmers (Mali); Koundianga Communal Group (Mali)",7,47,"Western Africa",Mali,Mopti,Koro,Bamba,Koundianga,14.6511,-3.0871,1,"Reelle Afrique; Undisclosed Source; Studio Tamani; Twitter","Local partner-Other","On 9 September 2020, Dana Ambassagou militiamen attacked the Dogon village of Koundianga (Koro, Mopti). The village chief was killed, four others wounded, and houses and granaries burned.",1,1622068044,MLI
8015564,466,MLI4267,4267,"09 September 2020",2020,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Dogon Ethnic Group (Mali); Farmers (Mali)",7,27,"Western Africa",Mali,Mopti,Bankass,Tori,Ogoboro,13.6065,-3.7431,1,"Nord Sud Journal; AMAP; Koro Kibaru; Mali Jet","Other-New media","On 9 September 2020, suspected JNIM militants attacked the Dogon village of Ogoboro (Bankass, Mopti). Eight people were killed, six others wounded. Militants also burned houses and granaries, and seized motorbikes.",8,1622068044,MLI
8015574,466,MLI4343,4343,"09 September 2020",2020,3,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Switzerland)","Women (Switzerland)",7,27,"Western Africa",Mali,Kidal,Abeibara,Boghassa,Boughessa,20.02,2.2611,3,"Xinhua; Reuters; AFP; Jeune Afrique",Regional-International,"Around 9 September 2020 (month of), JNIM militants reportedly killed a female Swiss hostage at an unspecified location believed to be Boughessa (Abeibara, Kidal). The Swiss Ministry of Foreign Affairs said in a statement on October 9.",1,1622068044,MLI
8358257,466,MLI4264,4264,"09 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2020-2021)",,1,12,"Western Africa",Mali,Segou,Niono,Dogofry,Alatona,14.8104,-5.9579,2,"Twitter; Undisclosed Source; Xinhua; aBamako; Essor; AFP; Telegram; AMAP; FAMAMali","Local partner-Other","On 9 September 2020, presumed JNIM militants ambushed a Malian army convoy near Alatona (Niono, Segou). Three soldiers were killed, five others wnet missing, and vehicles were destroyed or seized. The Al Qaeda-linked Thabat News Agency attributed the attack to JNIM.",3,1624927676,MLI
8380007,466,MLI4265,4265,"09 September 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2020-2021)","Civilians (Mali)",8,28,"Western Africa",Mali,Tombouctou,Tombouctou,Ber,Ber,16.8349,-2.5319,1,"Undisclosed Source; Twitter","Local partner-Other","On 9 September 2020, presumed JNIM militants fired at least three mortar shells against the MINUSMA base in Ber (Tombouctou, Tombouctou). Two civilians were wounded.",0,1626129974,MLI
7202094,466,MLI4262,4262,"08 September 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,"Whatsapp; Undisclosed Source; Studio Tamani","Local partner-Other","On 8 September 2020, unknown gunmen shot and wounded a man and seized his vehicle in the Chateau quarter of Gao (Gao, Gao).",0,1600112997,MLI
8015588,466,MLI4261,4261,"08 September 2020",2020,2,Battles,"Armed clash","Tuareg Ethnic Militia (Mali)",,4,"Tuareg Ethnic Militia (Mali)",,4,44,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Banikane,Banikane,16.9494,-1.7481,2,"Whatsapp; Twitter; Undisclosed Source","Local partner-Other","Around 8 September 2020 (from 8 - 9 September), gunmen from the Kel-Ouli and Kel Ansar Tuareg factions clashed in the area of Echagar (location unknown), in the Banikane Commune (Gourma-Rharous, Tombouctou). The clashes reportedly left a total of three people dead and three wounded in both camps.",3,1622068044,MLI
8015602,466,MLI4282,4282,"08 September 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,1,"Undisclosed Source","Local partner-Other","On 8 September 2020, unknown gunmen shot and wounded a man in Ansongo (Ansongo, Gao).",0,1622068044,MLI
8015609,466,MLI4257,4257,"07 September 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Health Workers (Mali)",7,37,"Western Africa",Mali,Gao,Ansongo,Bourra,Herba,15.5219,0.5442,1,"Undisclosed Source; Whatsapp","Local partner-Other","On 7 September 2020, unknown gunmen fired gunshots against an ambulance in Herba (Ansongo, Gao). No casualties reported.",0,1622068044,MLI
8015610,466,MLI4258,4258,"07 September 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Gao,Gao,Gounzoureye,Kadji,16.2188,-0.0712,2,"Mali Actu; Undisclosed Source; AMAP; Essor","Local partner-Other","On 7 September 2020, a public transport bus struck an IED near Kadji (Gao, Gao). Eight people including three minors were wounded in the explosion. It is unknown who planted the device.",0,1622068044,MLI
9495837,466,MLI4254,4254,"06 September 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) - Greater Sahara Faction",,2,"MAA: Arab Movement of the Azawad (CMA)",,2,22,"Western Africa",Mali,Menaka,Menaka,Menaka,Inazole,15.8744,2.1355,1,"Twitter; Al Nabaa","New media","On 6 September 2020, ISGS militants abducted three MAA (CMA) combatants including a commander in Inazole (Menaka, Menaka). The commander was executed while his two associates were released. Islamic State claimed responsibility and said that the victim was spying for the benefit of Algeria and France.",1,1664217575,MLI
8015648,466,MLI4250,4250,"05 September 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of France (2017-)",,8,28,"Western Africa",Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,2,"aBamako; Reelle Afrique; Telegram; Ouest France; Twitter; Reuters","New media-National","On 5 September 2020, a French armored vehicle struck an IED in the area of Tessalit (Tessalit, Kidal). Two French soldiers were killed and one wounded. Al Qaeda-linked Thabat News Agency attributed the attack to JNIM.",2,1622068045,MLI
8015668,466,MLI4245,4245,"04 September 2020",2020,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","ICRC: International Committee of the Red Cross and Red Crescent; Aid Workers (Mali)",7,27,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Parou,14.1891,-3.7488,2,"Koro Kibaru; ICRC; Mali Jet; Twitter","Other-New media","On 4 September 2020, presumed JNIM militants opened fire against an ICRC convoy of two vehicles near Parou (Bandiagara, Mopti). The aid workers escaped unharmed. One vehicle was hit by gunfire and another burned by the militants.",0,1622068045,MLI
8387278,466,MLI4247,4247,"04 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2020-2021) Gendarmerie",,1,12,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Songobia,14.1473,-3.7773,2,Whatsapp,"New media","On 4 September 2020, presumed JNIM militants ambushed a gendarmerie unit near Songobia (Bandiagara, Mopti). The gendarmes responded to the attack and the militants withdrew. One gendarme wounded.",0,1626735455,MLI
8015678,466,MLI4252,4252,"03 September 2020",2020,1,"Violence against civilians",Attack,"Dan Na Ambassagou",,4,"Civilians (Mali)","Aid Workers (Mali)",7,47,"Western Africa",Mali,Mopti,Douentza,Kerena,Douma,14.9164,-2.8546,2,"Undisclosed Source","Local partner-Other","On 3 September 2020, Dan Na Ambassagou militiamen prevented an international NGO from conducting its activities between the villages of Douma (Douentza, Mopti) and Petaka. The driver was severely beaten.",0,1622068045,MLI
8358255,466,MLI4243,4243,"03 September 2020",2020,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2020-2021)",,1,12,"Western Africa",Mali,Koulikoro,Nara,Guire,Guire,14.6432,-6.6909,1,"Reuters; Maliweb; Whatsapp; Essor; AMAP; aBamako; Xinhua; Telegram; RFI; FAMAMali; Twitter; AP","New media-National","On 3 September 2020, presumed JNIM militants ambushed a Malian army convoy in Guire (Nara, Koulikoro). At least ten soldiers, including an officer were killed, others wounded, four vehicles destroyed and one ambulance seized by the militants. Al Qaeda-linked Thabat News Agency attributed the attack to JNIM. The Malian armed force said that 18-20 militants were killed in the ambush, the information could not be independently verified.",10,1624927676,MLI
